Song,entity_text,entity_label,Year,Lyrics
Not Tonight,5,CARDINAL,1997.0,"way you seein' me is if you eatin' me Downtown, taste my love like Horace Brown Tryin' to impress me with your 5 G stones"
Look Into My Eyes,Pump,PERSON,1997.0,"diamonds steady be shinin' My gang, you know me. Homies got mo' love And I'm blessed, when I'm outta my sentence Pump my fist to"
Look Into My Eyes,Nigga,PERSON,1997.0,"you the most I toast to them thugs Nigga, nothin' but the love of bud that we brought to the table And a nigga wanna"
Get It Together,Baby,PRODUCT,1997.0,"brand new 'Cause I don't want to lose you, no With a love we share Baby, it's so rare I'm willing to try And make"
All By Myself,Livin,GPE,1997.0,When I was young I never needed anyone And making love was just for fun Those days are gone Livin' alone I think
All By Myself,Anymore,PERSON,1997.0,by myself Anymore When I was young I never needed anyone Making love was just for fun Those days are gone All by myself Don't
My Love Is The Shhh!,Girl,PERSON,1997.0,find another love As good as this So better represent 'Cause my love is the shhh Girl you'll never find another love As good as
My Love Is The Shhh!,Girl,PERSON,1997.0,represent 'Cause my love is the shhh Girl you'll never find another love As good as this So better represent Cause my love is the
My Love Is The Shhh!,one,CARDINAL,1997.0,And I got one thing in mind Boy you'll never find another love As good as this So better represent 'Cause my love is the
My Love Is The Shhh!,Girl,PERSON,1997.0,find another love As good as this So better represent 'Cause my love is the shhh Girl you'll never find another love As good as
My Love Is The Shhh!,Girl,PERSON,1997.0,represent 'Cause my love is the shhh Girl you'll never find another love As good as this So better represent Cause my love is the
My Love Is The Shhh!,knowin,PERSON,1997.0,need in your life And I'm knowin' Girl you'll never find another love As good as this So better represent Cause my love is the
My Love Is The Shhh!,Girl,PERSON,1997.0,need in your life And I'm knowin' Girl you'll never find another love As good as this So better represent Cause my love is the
My Love Is The Shhh!,Girl,PERSON,1997.0,find another love As good as this So better represent Cause my love is the shhh Girl you'll never find another love As good as
My Love Is The Shhh!,Girl,PERSON,1997.0,represent Cause my love is the shhh Girl you'll never find another love As good as this So better represent Cause my love is the
My Love Is The Shhh!,Girl,PERSON,1997.0,find another love As good as this So better represent 'Cause my love is the shhh Girl you'll never find another love As good as
My Love Is The Shhh!,Girl,PERSON,1997.0,"represent 'Cause my love is the shhh Girl you'll never find another love As good as this So better represent You see, can't nobody love"
Never Make A Promise,one,CARDINAL,1997.0,"me, baby, baby Did you know that you'd be surrounded By my love and ecstasy? This is the start of one great love affair That's"
Never Make A Promise,one,CARDINAL,1997.0,"By my love and ecstasy? This is the start of one great love affair That's never, never, never gonna end We can share the world"
When You Love A Woman,tonight,TIME,1997.0,somewhere...oh If I can't believe that someone is true To fall in love is so hard to do I hope and pray tonight Somewhere you're
I Love You Always Forever,Say,PERSON,1997.0,"Out of the stillness, soft spoken words Say, say it again I love you always forever Near and far, close and together Everywhere I will"
I Love You Always Forever,Exotic,ORG,1997.0,"white stars Exotic sweetness, a magical time Say, say it again I love you always forever Near and far, close and together Everywhere I will"
Change The World,Til,PERSON,1997.0,you as my queen I'd have it no other way And our love would rule In this kingdom we have made 'Til then I'd be
Gotham City,Gotham,PERSON,1997.0,"we Come on, tell me can you see it a city of love a city of peace every one of us free dom A Gotham"
Last Night,Last night,TIME,1997.0,beautiful Last night I was inside of you Last night While making love to you I saw the sun the moon the mountains and the
Last Night,Last night,TIME,1997.0,beautiful Last night I was inside of you Last night While making love to you I saw the sun the moon the mountains and the
Last Night,Last night,TIME,1997.0,"the mountains and the rivers I saw heaven when I made sweet love to you Last night, there was no planning it It was so"
Last Night,Deep,LANGUAGE,1997.0,"talked of memories, our favorite fantasies As we explored our visions of love Deep in the night, right by the fireside You felt my candlelight,"
Last Night,Last night,TIME,1997.0,beautiful Last night I was inside of you Last night While making love to you I saw the sun the moon the mountains and the
Last Night,Last night,TIME,1997.0,beautiful Last night I was inside of you Last night While making love to you I saw the sun the moon the mountains and the
Last Night,Sunlight,PERSON,1997.0,"the mountains and the rivers I saw heaven when I made sweet love to you Sunlight, red red roses The scent of you, it calms"
Last Night,Moonlight,ORG,1997.0,"you, I fall apart Moonlight, the things we notice When we're in love, that's when it comes And I'm so, I'm so in love Last"
Last Night,Last night,TIME,1997.0,"in love, that's when it comes And I'm so, I'm so in love Last night I was inside of you Last night While making love"
Last Night,Last night,TIME,1997.0,"in love, that's when it comes And I'm so, I'm so in love Last night I was inside of you Last night While making love"
Last Night,Last night,TIME,1997.0,love Last night I was inside of you Last night While making love to you I saw the sun the moon the mountains and the
Last Night,Last night,TIME,1997.0,love Last night I was inside of you Last night While making love to you I saw the sun the moon the mountains and the
Last Night,Last night,TIME,1997.0,the mountains and the rivers I saw heaven when I made sweet love to you Last night I was inside of you Last night While
Last Night,Last night,TIME,1997.0,the mountains and the rivers I saw heaven when I made sweet love to you Last night I was inside of you Last night While
Last Night,Last night,TIME,1997.0,you Last night I was inside of you Last night While making love to you I saw the sun the moon the mountains and the
Last Night,Last night,TIME,1997.0,you Last night I was inside of you Last night While making love to you I saw the sun the moon the mountains and the
Last Night,Last night,TIME,1997.0,the mountains and the rivers I saw heaven when I made sweet love to you Last night I was inside of you Last night While
Last Night,Last night,TIME,1997.0,the mountains and the rivers I saw heaven when I made sweet love to you Last night I was inside of you Last night While
Last Night,Last night,TIME,1997.0,you Last night I was inside of you Last night While making love to you I saw the sun the moon the mountains and the
Last Night,Last night,TIME,1997.0,you Last night I was inside of you Last night While making love to you I saw the sun the moon the mountains and the
Big Daddy,Hev Song Big,PERSON,1997.0,Hev Song Big Daddy What's the deal I wanna know is this love for real Or could it be lust that I feel You got
What About Us,Baby,PERSON,1997.0,"to go, go and leave me Baby, I always been your baby Love makin' this girl go crazy I can't understand, why you left me..."
What About Us,Love,WORK_OF_ART,1997.0,"to go, go and leave me Baby, I always been your baby Love makin' this girl go crazy I can't understand, why you left me..."
What About Us,Countless,ORG,1997.0,"used to spend Countless nights, you were my best of friends Our love, could be one that never ends Whatever happened to yours Aye yo,"
The One I Gave My Heart To,one,CARDINAL,1997.0,"so sad? Won't somebody tell me? So I can understand If you love me, how could you hurt me like that How could the one"
The One I Gave My Heart To,one,CARDINAL,1997.0,so sad? Won't somebody tell me? So I can understand If you love me how could you hurt me like that? How could the one
No Time,Cristal,ORG,1997.0,some Cristal with these real niggas From East to West coast spread love niggas And while you niggas talk shit we count bank figures I
No Time,East,LOC,1997.0,some Cristal with these real niggas From East to West coast spread love niggas And while you niggas talk shit we count bank figures I
No Time,West coast,LOC,1997.0,some Cristal with these real niggas From East to West coast spread love niggas And while you niggas talk shit we count bank figures I
No Time,Cristal,ORG,1997.0,some Cristal with these real niggas From East to West coast spread love niggas And while you niggas talk shit we count bank figures I
No Time,East,LOC,1997.0,some Cristal with these real niggas From East to West coast spread love niggas And while you niggas talk shit we count bank figures I
No Time,West coast,LOC,1997.0,some Cristal with these real niggas From East to West coast spread love niggas And while you niggas talk shit we count bank figures I
No Time,Cristal,ORG,1997.0,"some Cristal with these real niggas From East to West coast spread love niggas And while you niggas talk shit we count bank figures Yeahhh,"
No Time,East,LOC,1997.0,"some Cristal with these real niggas From East to West coast spread love niggas And while you niggas talk shit we count bank figures Yeahhh,"
No Time,West coast,LOC,1997.0,"some Cristal with these real niggas From East to West coast spread love niggas And while you niggas talk shit we count bank figures Yeahhh,"
No Time,Yeahhh,GPE,1997.0,"some Cristal with these real niggas From East to West coast spread love niggas And while you niggas talk shit we count bank figures Yeahhh,"
No Time,Cristal,ORG,1997.0,some Cristal with these real niggas From East to West coast spread love niggas And while you niggas talk shit we count bank figures I
